,Unnamed: 0.1,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region,Report_Date,Stock_Amount,Quarter_Revenue2022_3,Quarter_Operating_Profit2022_3,Quarter_Cashflow2022_3,Quarter_Earn2022_3,Quarter_Continue_Earn2022_3,Quarter_Percent_Operating_Profit2022_3,Quarter_Percent_Cashflow2022_3,Quarter_Percent_Earn2022_3,Quarter_Revenue2021_12,Quarter_Operating_Profit2021_12,Quarter_Cashflow2021_12,Quarter_Earn2021_12,Quarter_Continue_Earn2021_12,Quarter_Percent_Operating_Profit2021_12,Quarter_Percent_Cashflow2021_12,Quarter_Percent_Earn2021_12,Quarter_Full_EPS,Last_Revenue2021_3,Last_Operating_Profit2021_3,Last_Cashflow2021_3,Last_Earn2021_3,Last_Continue_Earn2021_3,Last_Percent_Operating_Profit2021_3,Last_Percent_Cashflow2021_3,Last_Percent_Earn2021_3,Last_Revenue2020_12,Last_Operating_Profit2020_12,Last_Cashflow2020_12,Last_Earn2020_12,Last_Continue_Earn2020_12,Last_Percent_Operating_Profit2020_12,Last_Percent_Cashflow2020_12,Last_Percent_Earn2020_12,Fake_Last_Full_EPS,Last_Full_Revenue,Last_Full_Operating_Profit,Last_Full_Cashflow,Last_Full_Earn,Real_Last_Full_EPS,Quarter_BPS,Last_Full_BPS,Quarter_ROA,Last_Full_ROA,QUARTER_ROE,LAST_FULL_ROE,Operating_Profit_Change_Now,Operating_Profit_Change_Before,Revenue_Change_Now,Revenue_Change_Before,Quarter_Top_Stock_Price,Recent_Market_Gun,Quarter_Per,Last_Top_Stock_Price,Fake_Last_Per,Real_Last_Per,Price_Percent_Change,Price_Percent_Change_Three_Year,Price_Percent_Compare_Old_Biggest_Now,Old_Top_Stock_Price_Date,Price_Percent_Change_Year,Price_Percent_Compare_Last_Bigget_Now,Last_Top_Stock_Price_Date
172,253,203650,KOSDAQ,드림시큐리티,소프트웨어 개발 및 공급업,정보보안솔루션,2014-10-13,12월,"범진규, 문진일",http://www.dreamsecurity.com,서울특별시,2022-08-12,50599544.0,54303801634.0,2978911980.0,-4303874439.0,1330909571.0,0.0,5.49,-7.93,2.45,51283856701.0,9748867852.0,11666018060.0,7937336495.0,0.0,19.01,22.75,15.48,104.0,44477655268.0,1159766228.0,-9774611192.0,6898934.0,0.0,2.61,-21.98,0.02,45808522826.0,6387796757.0,4993197358.0,3517879923.0,0.0,13.94,10.9,7.68,0.0,189510984336.0,17672823539.0,-2238204978.0,12823199690.0,253.0,1764.0,1453.0,1.36,3.67,5.9,17.43,2.8800000000000003,5.070000000000002,22.092320979585324,,3420,173050440480,32.88,5340,0.0,21.11,1.54,115.03,79.82,2021-06-08,55.73,56.14,2021-09-03
167,614,36010,KOSDAQ,아비코전자,전자부품 제조업,"인덕터, 저항기",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도,2022-08-16,13293579.0,42414864447.0,3177704697.0,-2068923462.0,3275517914.0,3275517914.0,7.49,-4.88,7.72,38151915181.0,-152725951.0,1327569858.0,-240737740.0,-240737740.0,-0.4,3.48,-0.63,984.0,34777158480.0,915549014.0,7521252063.0,1244518264.0,1244518264.0,2.63,21.63,3.58,26844157196.0,-2834745779.0,-9159700244.0,-2689235386.0,3688489964.0,-10.56,-34.12,-10.02,372.0,147677122947.0,3054500170.0,11705905820.0,3705201062.0,278.0,8252.0,7932.0,9.02,2.61,11.92,3.51,4.86,10.16,21.961845938023856,42.12372138353053,12350,164175700650,12.55,14650,39.38,52.7,7.39,208.42,18.62,2022-05-17,50.95,18.62,2022-05-17
42,881,18620,KOSDAQ,우진비앤지,의약품 제조업,"슈퍼티아, 안티펜SM",2008-05-20,12월,강석진,http://www.woogenebng.com,경기도,2022-08-12,28888510.0,12188626342.0,1185248919.0,-538499005.0,364209152.0,732555358.0,9.72,-4.42,2.99,11528101269.0,-79760537.0,1746154777.0,-1672471901.0,-1087861823.0,-0.69,15.15,-14.51,48.0,10001214735.0,48561010.0,1292960832.0,-1066454595.0,-777754077.0,0.49,12.93,-10.66,6971167536.0,-445653803.0,279810179.0,-2234595177.0,-2304057746.0,-6.39,4.01,-32.05,-144.0,39347387678.0,266657254.0,4092619700.0,-2258325252.0,-78.0,1593.0,1542.0,1.77,-2.95,3.01,-5.07,9.23,5.699999999999999,21.871459267292696,65.36830035237874,2200,63554722000,45.83,3290,-22.85,-42.18,3.14,95.69,85.91,2019-10-01,66.25,49.55,2021-08-12
190,912,136540,KOSDAQ,윈스,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네크워크보안장비(IPS, 안티 DDoS)",2011-05-02,12월,김보연,http://www.wins21.co.kr,경기도,2022-08-12,13865566.0,17425063223.0,1873810351.0,-1038015629.0,2077505856.0,0.0,10.75,-5.96,11.92,44703374444.0,13391438214.0,20711309985.0,11045762151.0,0.0,29.96,46.33,24.71,596.0,14341797380.0,323710775.0,-334062830.0,422254963.0,0.0,2.26,-2.33,2.94,33783306570.0,7359655255.0,14030539448.0,6161767214.0,0.0,21.78,41.53,18.24,120.0,96432485454.0,20967767509.0,23139653318.0,18409021763.0,1327.0,13964.0,11737.0,4.13,9.75,4.27,11.31,8.49,8.18,21.498461882467343,32.323857498594165,14600,202437263600,24.5,17750,147.92,13.38,3.11,67.47,54.45,2020-09-11,21.58,21.58,2022-06-02
55,935,49520,KOSDAQ,유아이엘,전자부품 제조업,"스마트폰 기구부품(키버튼,금속부품,부자재,악세서리 등)",2001-08-02,12월,김시균,http://www.e-uil.com,경기도,2022-08-16,21781049.0,80827164511.0,1821293018.0,-227568945.0,2438062227.0,2741937345.0,2.25,-0.28,3.02,73205850208.0,-1450785429.0,3582003124.0,-5738607182.0,-5429715094.0,-1.98,4.89,-7.84,444.0,66544008837.0,-709813567.0,7121833041.0,-374735393.0,-129901459.0,-1.07,10.7,-0.56,69678419312.0,-5853127360.0,-843223345.0,-5836133509.0,-10171023570.0,-8.4,-1.21,-8.38,-68.0,266589411851.0,-6639792463.0,1660968433.0,-16368770149.0,-751.0,6317.0,6421.0,4.63,-7.79,7.03,-11.7,3.3200000000000003,6.42,21.464224839514383,,3210,69917167290,7.23,3565,-52.43,-4.75,5.77,109.6,70.09,2019-12-26,78.25,11.06,2021-08-17
245,1275,22100,KOSDAQ,포스코 ICT,"건축기술, 엔지니어링 및 관련 기술 서비스업","SI(System Integration), DVR(Digital Video Recorder)",2000-11-28,12월,정덕균,http://www.poscoict.co.kr,경상북도,2022-08-12,152051635.0,232877577785.0,17965573150.0,52596042226.0,15189424106.0,0.0,7.71,22.59,6.52,277873828093.0,27925495834.0,-2722260317.0,18470946794.0,0.0,10.05,-0.98,6.65,396.0,191746601017.0,-13559632130.0,-23903131435.0,-14073509837.0,0.0,-7.07,-12.47,-7.34,238522200236.0,-9894308643.0,-2623679429.0,-18556492331.0,0.0,-4.15,-1.1,-7.78,-368.0,869274143659.0,-19477262841.0,-51913027153.0,-14213171659.0,-93.0,2515.0,2362.0,8.44,-2.2,15.74,-3.96,14.78,14.2,21.45069406698552,16.498098633194093,6180,939679104300,15.61,7620,-20.71,-81.94,6.4,94.9,48.38,2021-01-25,33.01,23.3,2021-08-12
68,1300,237820,KOSDAQ,플레이디,광고업,온라인 광고 대행,2020-03-12,12월,이준용,http://www.playd.com,경기도,2022-08-12,12826254.0,9644815260.0,1418356364.0,-470809265.0,1210054743.0,0.0,14.71,-4.88,12.55,9620573047.0,1337567985.0,-1848758967.0,1093571646.0,0.0,13.9,-19.22,11.37,376.0,7960435554.0,408011314.0,-2500428435.0,661243523.0,0.0,5.13,-31.41,8.31,7537401824.0,536005941.0,6120071262.0,709906073.0,0.0,7.11,81.2,9.42,204.0,34680497548.0,3338918401.0,-1353643267.0,2964143190.0,231.0,6001.0,5773.0,2.96,2.09,6.26,4.0,9.580000000000002,6.79,21.159391274182536,27.63778914329512,5990,76829261460,15.93,9920,48.63,42.94,2.57,145.52,174.62,2020-05-26,67.85,65.61,2021-08-12
221,9,58820,KOSDAQ,CMG제약,의약품 제조업,의약품,2001-08-31,12월,이주형,http://www.cmgpharma.co.kr,서울특별시,2022-08-12,138879849.0,19059875237.0,709865907.0,5327701409.0,189466517.0,189466517.0,3.72,27.95,0.99,17864389154.0,-87829632.0,57357786.0,177141206.0,177141206.0,-0.49,0.32,0.99,4.0,15781252914.0,126446654.0,754029112.0,1292503740.0,1292503740.0,0.8,4.78,8.19,16858568864.0,495912640.0,-4844599191.0,-2458798269.0,491690392.0,2.94,-28.74,-14.58,36.0,69475495579.0,1660476360.0,5628619933.0,3165485154.0,22.0,1333.0,1329.0,0.26,1.59,0.3,1.71,2.92,-3.43,20.775424745214245,,2865,397890767385,716.25,4765,132.36,216.59,6.23,106.77,121.64,2020-12-18,70.67,66.32,2021-08-12
35,350,96640,KOSDAQ,멜파스,전자부품 제조업,"터치센서 칩, 터치스크린 모듈, 터치키 모듈 제조",2009-12-18,12월,이준섭,http://www.melfas.com,경기도,2022-08-16,37959940.0,5560243003.0,189895138.0,-1205234185.0,-256331278.0,0.0,3.42,-21.68,-4.61,6046277399.0,602260991.0,-8802463073.0,-3817348877.0,0.0,9.96,-145.58,-63.14,-24.0,4625874238.0,57116278.0,-3279890765.0,-5069170268.0,0.0,1.23,-70.9,-109.58,10459921671.0,13892763.0,5161633211.0,-7617777099.0,0.0,0.13,49.35,-72.83,-532.0,24003294188.0,928050048.0,-19616287734.0,-13368143090.0,-352.0,1075.0,963.0,-1.42,-21.65,-2.23,-36.54,2.19,9.83,20.19874983466855,,1495,56750110300,-62.29,5122,-9.63,-14.55,0.0,327.9,242.61,2021-09-09,352.87,242.61,2021-09-09
13,964,115610,KOSDAQ,이미지스,반도체 제조업,"터치스크린칩, 햅틱칩",2010-02-26,12월,김정철,http://imagis.co.kr,경기도,2022-08-10,15327188.0,5265402035.0,643859900.0,683702158.0,796747007.0,0.0,12.23,12.98,15.13,5588812790.0,-392723765.0,12031618.0,-264052414.0,0.0,-7.03,0.22,-4.72,204.0,4390735502.0,122541528.0,174936560.0,223200271.0,0.0,2.79,3.98,5.08,4147657141.0,-878823830.0,109598922.0,-1457681619.0,0.0,-21.19,2.64,-35.14,56.0,21320668621.0,560614984.0,944630006.0,882717282.0,57.0,611.0,560.0,23.51,7.61,33.39,10.28,9.44,14.16,19.92072928559658,34.7462579477468,2565,39314237220,12.57,4360,77.86,76.49,6.95,246.86,69.98,2021-11-11,168.14,69.98,2021-11-11
59,727,43340,KOSDAQ,에쎈테크,일반 목적용 기계 제조업,LPG밸브,2000-08-29,12월,"조시영, 조경호",http://www.essentech.co.kr,전라북도,2022-08-12,72005172.0,16747190505.0,1047352726.0,461140473.0,852946424.0,0.0,6.25,2.75,5.09,17267013705.0,1183257238.0,-2316804530.0,-310740876.0,0.0,6.85,-13.42,-1.8,44.0,13977028275.0,-1249784081.0,790486545.0,-995091716.0,0.0,-8.94,5.66,-7.12,12073110717.0,347414323.0,-1561305288.0,-447554325.0,0.0,2.88,-12.93,-3.71,-52.0,56595680699.0,-547262533.0,-1687499612.0,-2713402129.0,-37.0,337.0,335.0,3.38,-3.13,13.04,-11.23,15.19,3.97,19.819393475470378,,1005,72365197860,22.84,1410,-27.12,-38.11,2.49,100.0,98.01,2021-07-21,39.6,40.3,2022-06-03
185,1309,31980,KOSDAQ,피에스케이홀딩스,특수 목적용 기계 제조업,"Descum, Reflow",1997-01-07,12월,박경수,http://www.pskholding.com,경기도,2022-08-12,21564423.0,11702906297.0,1113327940.0,6263042637.0,4008480614.0,0.0,9.51,53.52,34.25,33390634280.0,12917417168.0,9423281625.0,11498383444.0,0.0,38.69,28.22,34.44,740.0,9794167082.0,-884606440.0,7173602504.0,8634612436.0,0.0,-9.03,73.24,88.16,7914242027.0,-1706691365.0,1433589342.0,3008829975.0,0.0,-21.56,18.11,38.02,1600.0,81623934759.0,22626646738.0,28477069630.0,46616689014.0,2161.0,11917.0,11664.0,4.89,15.24,6.21,18.53,18.54,60.25,19.48853025499162,321.9056501694726,8920,192354653160,12.05,17950,11.22,8.31,4.59,152.82,101.23,2021-12-29,92.45,101.23,2021-12-29
200,607,125210,KOSDAQ,아모그린텍,전자부품 제조업,비정질 및 나노결정립을 이용한 자성부품 및 전류센서,2019-03-29,12월,"양성철, 김병규(각자대표)",http://amogreentech.co.kr,경기도,2022-08-16,16495284.0,36260647596.0,3027540427.0,3263473465.0,2166362081.0,0.0,8.35,9.0,5.97,35450271496.0,1637057713.0,-555346242.0,3481559692.0,0.0,4.62,-1.57,9.82,524.0,30455473228.0,826183137.0,2077191094.0,408911959.0,0.0,2.71,6.82,1.34,29018505017.0,959782220.0,2802093848.0,1916493283.0,0.0,3.31,9.66,6.6,96.0,122067716364.0,1764863519.0,536904833.0,2684870477.0,162.0,2897.0,2547.0,7.06,2.35,18.09,6.39,5.64,1.31,19.061185897656216,,13500,222686334000,25.76,17700,184.38,109.26,5.09,68.57,31.11,2021-10-28,65.42,31.11,2021-10-28
43,1281,41020,KOSDAQ,폴라리스오피스,소프트웨어 개발 및 공급업,시스템 소프트웨어,2005-10-28,12월,지준경,http://www.polarisofficecorp.com,서울특별시,2022-08-16,42609815.0,6349441803.0,606371354.0,399794172.0,2459681886.0,2361730229.0,9.55,6.3,38.74,5906144569.0,701420100.0,949184419.0,-529926599.0,-525133405.0,11.88,16.07,-8.97,228.0,5347389155.0,-205753489.0,-899035584.0,914137898.0,712373999.0,-3.85,-16.81,17.1,4642528707.0,-1753276015.0,-40828171.0,-173584600.0,322100730.0,-37.77,-0.88,-3.74,84.0,22981880231.0,2354835542.0,450789267.0,-214312752.0,-5.0,1119.0,949.0,15.23,-0.4,20.36,-0.53,13.4,49.650000000000006,18.739100876229383,27.21826706412652,1505,64127771575,6.6,3265,38.87,-653.0,2.14,208.43,155.15,2020-11-24,116.23,116.94,2021-11-17
24,1299,75130,KOSDAQ,플랜티넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",유해사이트차단서비스,2005-06-10,12월,김태주 (단독 대표이사),http://www.plantynet.com,경기도,2022-08-12,16632109.0,8447292380.0,648388519.0,1934714622.0,-133121142.0,0.0,7.68,22.9,-1.58,7650577530.0,699691683.0,-302299581.0,3765172799.0,0.0,9.15,-3.95,49.21,-32.0,7115634189.0,49687922.0,893306673.0,1212297555.0,0.0,0.7,12.55,17.04,6118961510.0,474149797.0,-441216033.0,-168406150.0,0.0,7.75,-7.21,-2.75,288.0,28556417809.0,580493974.0,1133283184.0,5984999639.0,359.0,5099.0,4912.0,-0.52,6.36,-0.63,7.32,6.98,1.4000000000000004,18.714539781409776,,3040,50561611360,-95.0,7091,24.62,19.75,3.19,223.86,161.64,2021-07-12,138.19,133.26,2021-09-10
116,1232,33830,KOSDAQ,티비씨,텔레비전 방송업,"텔레비젼 방송,문화서비스,광고/출판,음반 제작,도매",2010-11-29,12월,송경석,http://www.tbc.co.kr,대구광역시,2022-08-16,100003135.0,8830673678.0,797611570.0,1262441130.0,902336674.0,0.0,9.03,14.3,10.22,15840085838.0,938658801.0,2790561976.0,950905577.0,0.0,5.93,17.62,6.0,36.0,7441570431.0,292304991.0,3544895733.0,507694099.0,0.0,3.93,47.64,6.82,12006967008.0,2985304114.0,1184333604.0,2638701011.0,0.0,24.86,9.86,21.98,20.0,42842548188.0,4330542169.0,8734693256.0,4628244368.0,46.0,1174.0,1171.0,2.82,3.65,3.06,3.95,5.1,-18.93,18.66680238909372,,1080,108003385800,30.0,2950,147.5,64.13,3.91,228.51,173.15,2021-10-19,185.58,173.15,2021-10-19
86,568,2800,KOSDAQ,신신제약,의약품 제조업,파스류 (신신파스 아렉스 등),2017-02-28,12월,이병기,http://www.sinsin.com,세종특별자치시,2022-08-16,15171259.0,19135320773.0,726451511.0,84292266.0,466859728.0,0.0,3.8,0.44,2.44,18080034136.0,222630096.0,3594837450.0,-127346751.0,0.0,1.23,19.88,-0.7,120.0,16209108995.0,-1075989841.0,-4211403132.0,-807556558.0,0.0,-6.64,-25.98,-4.98,16657585377.0,-1833709569.0,2768620234.0,-1499829576.0,0.0,-11.01,16.62,-9.0,-212.0,74007577820.0,-1342541851.0,23183510.0,-1475917151.0,-97.0,3649.0,3612.0,1.59,-1.29,3.29,-2.69,10.44,12.24,18.0528848248392,,5630,85414188170,46.92,8420,-39.72,-86.8,4.16,128.52,136.23,2020-07-24,55.44,49.56,2021-09-10
3,504,53060,KOSDAQ,세동,자동차 신품 부품 제조업,"도어벨트, 몰딩",2001-08-17,12월,윤정상,http://www.saedong.co.kr,부산광역시,2022-08-16,17457045.0,34767525081.0,2795851259.0,-2589258691.0,7377396982.0,7831928538.0,8.04,-7.45,21.22,39672570037.0,1693935221.0,4705444249.0,-480341187.0,0.0,4.27,11.86,-1.21,1688.0,29483625470.0,-429236256.0,-3734969437.0,-1100540285.0,-1467186928.0,-1.46,-12.67,-3.73,36230511771.0,229667041.0,-1826880429.0,2668346312.0,0.0,0.63,-5.04,7.36,-252.0,132638578763.0,2467843643.0,2004239788.0,-695009880.0,-39.0,1433.0,979.0,25.81,-0.63,117.76,-4.06,9.5,3.64,17.921471755149113,,1645,28716839025,0.97,1765,-7.0,-45.26,3.92,143.21,77.57,2021-02-17,47.95,7.29,2022-05-23
0,699,103230,KOSDAQ,에스앤더블류,일반 목적용 기계 제조업,"디젤엔진부품, 산업부품, 단조품",2009-08-05,12월,정우진,http://www.snwcorp.com,부산광역시,2022-08-16,7200531.0,7359448309.0,57226120.0,2927983712.0,-14329435.0,0.0,0.78,39.79,-0.19,9305260286.0,1460059949.0,895743410.0,1095477090.0,0.0,15.69,9.63,11.77,-4.0,6260978751.0,-1104313739.0,-53667267.0,-1187105852.0,0.0,-17.64,-0.86,-18.96,7417936923.0,667984703.0,-2607173985.0,2302206969.0,0.0,9.0,-35.15,31.04,-656.0,29962986771.0,-305878811.0,-1040760213.0,-1278559630.0,-177.0,5564.0,5379.0,-0.05,-2.4,-0.07,-3.3,18.42,6.69,17.54469391586025,25.44269899556816,2505,18037330155,-626.25,2505,-3.82,-14.15,0.0,94.36,58.28,2019-11-19,0.0,0.0,2022-08-16
45,1025,49630,KOSDAQ,재영솔루텍,사진장비 및 광학기기 제조업,플라스틱 사출금형,2003-01-24,12월,"김학권,김승재(각자 대표이사)",http://www.jysolutec.com,인천광역시,2022-08-11,81938212.0,33696050559.0,2168049641.0,1344174152.0,-4293886068.0,-4409019628.0,6.43,3.99,-12.74,27235818258.0,499477511.0,5236241107.0,-2396355901.0,-2189697241.0,1.83,19.23,-8.8,-208.0,28795846112.0,-1748049355.0,-10021281578.0,-955738059.0,-921628271.0,-6.07,-34.8,-3.32,22465161646.0,-3153453282.0,-1694846786.0,-5805187054.0,-2520630867.0,-14.04,-7.54,-25.84,-44.0,94880648144.0,-4229810517.0,-13316645830.0,-2950428704.0,-36.0,695.0,741.0,-8.55,-1.54,-29.89,-4.85,12.5,15.87,17.017053181701627,21.235799177298293,786,64403434632,-3.78,1505,-34.2,-41.81,4.55,97.77,91.48,2021-09-02,88.6,91.48,2021-09-02
41,1274,119500,KOSDAQ,포메탈,기타 금속 가공제품 제조업,"자동차,풍력,방위산업,산업기계,농기계등의 단조부품",2010-09-17,12월,오호석,http://www.formetal.co.kr,충청남도,2022-08-16,11846782.0,16554902946.0,1142232216.0,1938818840.0,1094079284.0,0.0,6.9,11.71,6.61,17085112939.0,580901424.0,429681698.0,470751997.0,0.0,3.4,2.51,2.76,368.0,14147721443.0,381719585.0,476994506.0,391281639.0,0.0,2.7,3.37,2.77,13620953137.0,448130588.0,-368495310.0,287207420.0,0.0,3.29,-2.71,2.11,132.0,62089298680.0,2108558142.0,803208988.0,2012075543.0,169.0,4038.0,3969.0,6.57,3.12,9.11,4.28,4.2,0.1099999999999998,17.014623257167845,,5220,61840202040,14.18,7240,54.85,42.84,1.98,157.19,38.7,2022-03-31,73.91,38.7,2022-03-31
2,1319,62970,KOSDAQ,피피아이,통신 및 방송 장비 제조업,"데이터센터용 AWG, 통신용 AWG, 스플리터, 계측기 등",2019-12-26,12월,김진봉,http://www.ppitek.com,광주광역시,2022-08-16,9308729.0,3310936718.0,127034233.0,-524467269.0,132621807.0,0.0,3.84,-15.84,4.01,3889756048.0,-3384230480.0,-306922709.0,-7001067597.0,0.0,-87.0,-7.89,-179.99,56.0,2842308240.0,-2432571525.0,-1468531616.0,-2003002896.0,0.0,-85.58,-51.67,-70.47,5236363300.0,-2583295244.0,-152016763.0,-1967741193.0,0.0,-49.33,-2.9,-37.58,-860.0,13458885814.0,-11814911419.0,-5301823699.0,-14696317737.0,-1578.0,-338.0,382.0,3.8,-68.04,-16.57,-412.56,89.42,-37.67,16.48760227356622,,2940,27367663260,52.5,5800,-6.74,-3.68,1.77,260.12,355.78,2020-01-06,96.08,97.28,2021-08-18
31,1223,45340,KOSDAQ,토탈소프트,소프트웨어 개발 및 공급업,해운물류소프트웨어 (CATOS 등),2002-07-19,12월,최장수,http://www.tsb.co.kr,부산광역시,2022-08-12,8559440.0,3366570900.0,337831425.0,67234947.0,689747133.0,0.0,10.03,2.0,20.49,4166167948.0,858204061.0,535666852.0,431688608.0,0.0,20.6,12.86,10.36,320.0,2902706325.0,88591265.0,861241778.0,368666493.0,0.0,3.05,29.67,12.7,2734701951.0,443599307.0,1460035386.0,-43615790.0,0.0,16.22,53.39,-1.59,172.0,14091536413.0,3035572317.0,3261596245.0,3014899661.0,352.0,1999.0,1895.0,9.47,11.27,16.0,18.58,6.98,4.380000000000003,15.98041699929806,52.34449759603803,6380,54609227200,19.94,15650,90.99,44.46,7.65,762.48,298.12,2021-04-12,165.34,145.3,2021-09-10
39,348,59210,KOSDAQ,메타바이오메드,의료용품 및 기타 의약 관련제품 제조업,"생체분해성봉합사,근관충전재",2008-04-15,12월,오석송,http://wwwlmeta-biomed.com,충청북도,2022-08-12,23864843.0,14678054721.0,1578804405.0,2595565645.0,925269423.0,0.0,10.76,17.68,6.3,15707121875.0,1461972010.0,3704919628.0,3921849919.0,9521474478.0,9.31,23.59,24.97,152.0,12663875746.0,484603455.0,-923339830.0,1474663924.0,0.0,3.83,-7.29,11.64,11110138345.0,1335624509.0,2006029593.0,-2112082369.0,9521474478.0,12.02,18.06,-19.01,244.0,58780469815.0,4942171014.0,11135732334.0,9521534462.0,398.0,2710.0,2518.0,3.54,9.23,5.61,15.84,6.93,-2.709999999999999,15.904917383891709,,2480,59184810640,16.32,3570,14.63,8.97,1.39,45.42,43.95,2021-09-15,44.89,43.95,2021-09-15
99,1044,90470,KOSDAQ,제이스텍,특수 목적용 기계 제조업,기계장비(디스플레이장비),2007-01-10,12월,"정재송, 최기열, 김두열 (각자 대표이사)",http://www.astjetec.co.kr,충청남도,2022-08-16,14599100.0,27980201092.0,2878741046.0,17518730952.0,2150205387.0,0.0,10.29,62.61,7.68,17060965348.0,12407984.0,9378586665.0,-596798699.0,0.0,0.07,54.97,-3.5,588.0,24178231242.0,51091643.0,-5165878292.0,891056463.0,0.0,0.21,-21.37,3.69,17900763336.0,-4186894276.0,5917469396.0,-8209344259.0,0.0,-23.39,33.06,-45.86,244.0,81838114605.0,-1484326586.0,7419001688.0,6116663016.0,418.0,8599.0,8362.0,5.01,3.81,6.84,5.01,10.079999999999998,23.46,15.724764197786309,,6730,98251943000,11.45,7340,30.08,17.56,7.66,130.77,122.88,2019-11-18,19.41,9.06,2022-03-16
110,1369,24740,KOSDAQ,한일단조,자동차 신품 부품 제조업,단조품,1996-11-29,12월,권병호,http://www.hifg.co.kr,충청북도,2022-08-16,29887580.0,43038245901.0,809717702.0,5400423768.0,422270251.0,0.0,1.88,12.55,0.98,39320858934.0,-2222926963.0,2763979793.0,-7460604860.0,0.0,-5.65,7.03,-18.97,56.0,37337519059.0,-149219133.0,-724254198.0,-185306488.0,0.0,-0.4,-1.94,-0.5,48458840824.0,6762828990.0,989403276.0,3504743624.0,0.0,13.96,2.04,7.23,-24.0,152471478934.0,-3353121692.0,-5530836693.0,-8595940239.0,-287.0,3302.0,3426.0,0.73,-3.84,1.7,-8.39,2.28,-19.61,15.26809221842465,,3470,103709902600,61.96,4385,-182.71,-15.28,4.46,244.48,57.35,2021-07-16,78.76,26.37,2022-06-08
108,799,37950,KOSDAQ,엘컴텍,전자부품 제조업,"BLU(Back Light Unit), CCM(Compact Camera Module), Display용 EL",2000-08-24,12월,김충섭,http://www.elcomtec.co.kr,경기도,2022-08-16,84444605.0,10643777234.0,1890440953.0,3561713597.0,2189539742.0,0.0,17.76,33.46,20.57,12790320991.0,2658774807.0,1271557124.0,1781564101.0,0.0,20.79,9.94,13.93,100.0,9242468593.0,-68218244.0,-1935811111.0,515545803.0,0.0,-0.74,-20.94,5.58,9341554974.0,-1139780528.0,3472181867.0,-4070032367.0,0.0,-12.2,37.17,-43.57,24.0,45211941219.0,3870203604.0,3637229493.0,4090366669.0,48.0,730.0,689.0,11.94,6.13,13.69,7.02,18.5,32.989999999999995,15.161627295778036,36.91854328962171,1205,101755749025,12.05,1660,69.17,34.58,1.94,90.07,114.52,2020-02-24,38.33,37.76,2022-02-24
226,1207,23160,KOSDAQ,태광,1차 철강 제조업,"각종 배관자재, 관이음쇠류 제조 및 판매",1994-09-07,12월,윤 성 덕,http://www.tkbend.co.kr,부산광역시,2022-08-16,26502124.0,49064701339.0,6568835020.0,1308851905.0,7686476747.0,0.0,13.39,2.67,15.67,45882657053.0,2921488945.0,5631883135.0,2916205013.0,0.0,6.37,12.27,6.36,1160.0,42806516140.0,1781646990.0,7145921424.0,3349620424.0,0.0,4.16,16.69,7.83,39883890721.0,-5152237826.0,14035350952.0,-7684820616.0,0.0,-12.92,35.19,-19.27,504.0,185147913272.0,13530787202.0,41256481575.0,15218114770.0,574.0,17658.0,17096.0,5.83,3.01,6.57,3.36,9.23,19.29,14.619702240033778,15.040574586775405,16650,441260364600,14.35,16650,33.04,29.01,21.21,136.51,0.0,2022-08-16,60.87,0.0,2022-08-16
122,1346,41460,KOSDAQ,한국전자인증,소프트웨어 개발 및 공급업,"개인용이메일 보안,인증업무,전자상거래관련 인증서비스/기업용 인증솔루션 제공",2010-11-19,12월,신홍식,http://www.crosscert.com,서울특별시,2022-08-16,19003537.0,9448436547.0,1816856312.0,2236449956.0,1321664549.0,0.0,19.23,23.67,13.99,9478566093.0,2040436859.0,3176732369.0,1925001876.0,0.0,21.53,33.51,20.31,276.0,8258602648.0,584026811.0,1494610669.0,528842728.0,0.0,7.07,18.1,6.4,9878850777.0,1206255299.0,1334267273.0,353677209.0,0.0,12.21,13.51,3.58,108.0,34664171677.0,5525878170.0,6741122200.0,4165451692.0,219.0,2439.0,2336.0,7.83,6.64,11.31,9.38,12.16,9.32,14.40720603367622,,6170,117251823290,22.36,12200,112.96,55.71,0.81,190.13,97.73,2021-08-24,97.83,97.73,2021-08-24
36,1377,2680,KOSDAQ,한탑,"곡물가공품, 전분 및 전분제품 제조업","소맥분(밀가루),배합사료",1995-07-07,12월,하상경,http://www.hantop.com,부산광역시,2022-08-16,29997271.0,21200356604.0,842004510.0,-888805004.0,-546231495.0,-546341001.0,3.97,-4.19,-2.58,21210130509.0,-1035663773.0,-1200489416.0,-5665891755.0,-5665891755.0,-4.88,-5.66,-26.71,-72.0,18595038200.0,-1329815945.0,-967288184.0,-375159563.0,-375345821.0,-7.15,-5.2,-2.02,19217284491.0,-5697295938.0,7567774121.0,-6940314984.0,-1011503963.0,-29.65,39.38,-36.11,-48.0,78892137329.0,-4630637710.0,-5616192894.0,-9710851282.0,-323.0,1566.0,1746.0,-1.67,-7.12,-4.6,-18.53,11.12,24.77,14.01082576963999,10.370070854356692,1895,56844828545,-26.32,4590,-95.62,-14.21,3.11,244.34,142.22,2022-05-23,287.34,142.22,2022-05-23
